#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoen souboru: 14.02.2024 22:12
#Staenm publikovanch dat souhlaste s podmnkami uit tchto dat.

METADATA
Stanice ID;Jmno stanice;Zatek men;Konec men;Zempisn dlka;Zempisn ka;Nadmosk vka
P1PSTR01;Praha

PSTROJE
Pstroj;Zatek men;Konec men;Vka pstroje [m]
Teplomr;01.01.2003;31.05.2010;2
Teplomr;01.01.2011;30.06.2017;2

PRVEK
Prmrn denn teplota vzduchu [T.AVG

Popis:
Hodnota - hodnota prvku
Pznak - roziujc informace o hodnot

DATA
Rok;Msc;Den;Hodnota;Pznak
2005;01;1;5.5;
2005;01;2;4.1;
2005;01;3;3.6;
2005;01;4;5.1;
2005;01;5;5;
2005;01;6;5.1;
2005;01;7;7.5;
2005;01;8;9.5;
2005;01;9;7;
2005;01;10;7;
2005;01;11;4.2;
2005;01;12;7.8;
2005;01;13;3.8;
2005;01;14;2.9;
2005;01;15;2.5;
2005;01;16;-2.2;
2005;01;17;-1.9;
2005;01;18;-.6;
2005;01;19;2.2;
2005;01;20;4.9;
2005;01;21;2.9;
2005;01;22;1.8;
2005;01;23;-.3;
2005;01;24;-2.5;
2005;01;25;-3.7;
2005;01;26;-5.1;
2005;01;27;-5.7;
2005;01;28;-4.4;
2005;01;29;-4.3;
2005;01;30;-2.9;
2005;01;31;.9;
2005;02;1;1.1;
2005;02;2;1.1;
2005;02;3;.2;
2005;02;4;-.6;
2005;02;5;-4.5;
2005;02;6;-4.4;
2005;02;7;-4.7;
2005;02;8;-5.4;
2005;02;9;-4.8;
2005;02;10;.8;
2005;02;11;4.5;
2005;02;12;7.2;
2005;02;13;2.2;
2005;02;14;.3;
2005;02;15;-1.4;
2005;02;16;-1.1;
2005;02;17;-1.7;
2005;02;18;-3.1;
2005;02;19;-1.2;
2005;02;20;-.7;
2005;02;21;-.9;
2005;02;22;-2.2;
2005;02;23;-3.5;
2005;02;24;-3.6;
2005;02;25;-.7;
2005;02;26;-.5;
2005;02;27;-6;
2005;02;28;-7;
2005;03;1;-4.8;
2005;03;2;-5.6;
2005;03;3;-5.6;
2005;03;4;-4.7;
2005;03;5;-2.7;
2005;03;6;-3.1;
2005;03;7;-1.8;
2005;03;8;1.8;
2005;03;9;-.4;
2005;03;10;-4;
2005;03;11;.5;
2005;03;12;2.5;
2005;03;13;1.8;
2005;03;14;3;
2005;03;15;5.2;
2005;03;16;10.9;
2005;03;17;12.7;
2005;03;18;13;
2005;03;19;3.4;
2005;03;20;.9;
2005;03;21;2.5;
2005;03;22;5.3;
2005;03;23;6.5;
2005;03;24;9.5;
2005;03;25;11.4;
2005;03;26;11;
2005;03;27;8.9;
2005;03;28;10.5;
2005;03;29;10.2;
2005;03;30;8;
2005;03;31;6;
2005;04;1;6.6;
2005;04;2;9.3;
2005;04;3;11.7;
2005;04;4;11.3;
2005;04;5;13.3;
2005;04;6;12.5;
2005;04;7;14.2;
2005;04;8;9.9;
2005;04;9;5.2;
2005;04;10;6.4;
2005;04;11;6.9;
2005;04;12;10.4;
2005;04;13;11.7;
2005;04;14;12.7;
2005;04;15;13.6;
2005;04;16;15.5;
2005;04;17;12.9;
2005;04;18;13.6;
2005;04;19;14.3;
2005;04;20;7.5;
2005;04;21;4.2;
2005;04;22;7.4;
2005;04;23;9.7;
2005;04;24;13;
2005;04;25;11;
2005;04;26;13;
2005;04;27;13;
2005;04;28;11.3;
2005;04;29;14.2;
2005;04;30;16.4;
2005;05;1;18.8;
2005;05;2;21.8;
2005;05;3;17.7;
2005;05;4;14.1;
2005;05;5;11.5;
2005;05;6;9.1;
2005;05;7;9.9;
2005;05;8;8.4;
2005;05;9;8.1;
2005;05;10;8.2;
2005;05;11;9;
2005;05;12;9.5;
2005;05;13;13.3;
2005;05;14;14.8;
2005;05;15;13.7;
2005;05;16;14;
2005;05;17;10.8;
2005;05;18;9.4;
2005;05;19;10.7;
2005;05;20;13.9;
2005;05;21;18.3;
2005;05;22;19;
2005;05;23;15.1;
2005;05;24;14.7;
2005;05;25;19.1;
2005;05;26;18;
2005;05;27;21.9;
2005;05;28;24.4;
2005;05;29;25.8;
2005;05;30;20.2;
2005;05;31;14;
2005;06;1;14.1;
2005;06;2;17.3;
2005;06;3;22.3;
2005;06;4;16.9;
2005;06;5;15.7;
2005;06;6;12.4;
2005;06;7;10.5;
2005;06;8;11.3;
2005;06;9;13.6;
2005;06;10;15;
2005;06;11;11.4;
2005;06;12;13.1;
2005;06;13;17.8;
2005;06;14;21.9;
2005;06;15;17.2;
2005;06;16;21.7;
2005;06;17;21.4;
2005;06;18;19;
2005;06;19;19.3;
2005;06;20;21;
2005;06;21;22.1;
2005;06;22;20.3;
2005;06;23;22.2;
2005;06;24;25.3;
2005;06;25;23.3;
2005;06;26;20;
2005;06;27;21.3;
2005;06;28;22.3;
2005;06;29;22.2;
2005;06;30;16.9;
2005;07;1;15.9;
2005;07;2;18.2;
2005;07;3;20.7;
2005;07;4;23;
2005;07;5;11.1;
2005;07;6;16.1;
2005;07;7;17;
2005;07;8;12.8;
2005;07;9;16.8;
2005;07;10;17.7;
2005;07;11;18.4;
2005;07;12;20.6;
2005;07;13;22.5;
2005;07;14;22.7;
2005;07;15;24.6;
2005;07;16;26.4;
2005;07;17;20.5;
2005;07;18;24.5;
2005;07;19;19.1;
2005;07;20;19.7;
2005;07;21;15.6;
2005;07;22;15.7;
2005;07;23;15.7;
2005;07;24;19.5;
2005;07;25;19.9;
2005;07;26;21;
2005;07;27;24.4;
2005;07;28;27.9;
2005;07;29;30.1;
2005;07;30;20.4;
2005;07;31;19.3;
2005;08;1;21.6;
2005;08;2;20.8;
2005;08;3;17.8;
2005;08;4;16.8;
2005;08;5;18.8;
2005;08;6;16.5;
2005;08;7;12.9;
2005;08;8;12.8;
2005;08;9;14.5;
2005;08;10;15.9;
2005;08;11;16.3;
2005;08;12;17.3;
2005;08;13;15.9;
2005;08;14;16.2;
2005;08;15;14.5;
2005;08;16;17.5;
2005;08;17;19;
2005;08;18;18.9;
2005;08;19;19.3;
2005;08;20;19.8;
2005;08;21;19.7;
2005;08;22;17.6;
2005;08;23;17.4;
2005;08;24;17.1;
2005;08;25;18.8;
2005;08;26;16.4;
2005;08;27;16.3;
2005;08;28;18.1;
2005;08;29;19.7;
2005;08;30;20.8;
2005;08;31;22.3;
2005;09;1;22.3;
2005;09;2;21.7;
2005;09;3;19.5;
2005;09;4;17.6;
2005;09;5;18.7;
2005;09;6;20.3;
2005;09;7;18.7;
2005;09;8;20.7;
2005;09;9;19.3;
2005;09;10;20;
2005;09;11;19.3;
2005;09;12;18.2;
2005;09;13;14.4;
2005;09;14;17.3;
2005;09;15;18.6;
2005;09;16;14.9;
2005;09;17;9.8;
2005;09;18;10.4;
2005;09;19;10.9;
2005;09;20;10.2;
2005;09;21;11.1;
2005;09;22;12.6;
2005;09;23;13.3;
2005;09;24;13.7;
