#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoen souboru: 14.02.2024 22:12
#Staenm publikovanch dat souhlaste s podmnkami uit tchto dat.

METADATA
Stanice ID;Jmno stanice;Zatek men;Konec men;Zempisn dlka;Zempisn ka;Nadmosk vka
P1PKOM01;Praha
P1PKOM01;Praha

PSTROJE
Pstroj;Zatek men;Konec men;Vka pstroje [m]
Teplotnvlhkostn idlo;07.12.2017;31.12.2023;2

PRVEK
Prmrn denn teplota vzduchu [T.AVG

Popis:
Hodnota - hodnota prvku
Pznak - roziujc informace o hodnot

DATA
Rok;Msc;Den;Hodnota;Pznak
2020;02;27;4.4;
2020;02;28;2.5;
2020;02;29;5.5;
2020;03;1;6.2;
2020;03;2;8.2;
2020;03;3;4.8;
2020;03;4;4.5;
2020;03;5;6.3;
2020;03;6;7.1;
2020;03;7;4.9;
2020;03;8;6.2;
2020;03;9;6.1;
2020;03;10;5.8;
2020;03;11;10.7;
2020;03;12;12.1;
2020;03;13;7.6;
2020;03;14;3.2;
2020;03;15;4.3;
2020;03;16;6;
2020;03;17;9.7;
2020;03;18;9;
2020;03;19;9.4;
2020;03;20;10.1;
2020;03;21;3.3;
2020;03;22;-.9;
2020;03;23;-.6;
2020;03;24;-.3;
2020;03;25;.5;
2020;03;26;4.2;
2020;03;27;8.5;
2020;03;28;8.8;
2020;03;29;4.3;
2020;03;30;.7;
2020;03;31;.2;
2020;04;1;1.5;
2020;04;2;5.5;
2020;04;3;6.1;
2020;04;4;7.8;
2020;04;5;8.3;
2020;04;6;13.4;
2020;04;7;12;
2020;04;8;12;
2020;04;9;14.3;
2020;04;10;12.4;
2020;04;11;10.1;
2020;04;12;12.8;
2020;04;13;8;
2020;04;14;3.8;
2020;04;15;8.7;
2020;04;16;13.4;
2020;04;17;14.1;
2020;04;18;14.3;
2020;04;19;10.9;
2020;04;20;10.5;
2020;04;21;11.7;
2020;04;22;12.3;
2020;04;23;12.7;
2020;04;24;15;
2020;04;25;8.4;
2020;04;26;10.8;
2020;04;27;14.2;
2020;04;28;16.7;
2020;04;29;13;
2020;04;30;14.8;
2020;05;1;13.1;
2020;05;2;11.4;
2020;05;3;11;
2020;05;4;11.8;
2020;05;5;6.9;
2020;05;6;10.1;
2020;05;7;13.1;
2020;05;8;16;
2020;05;9;16.7;
2020;05;10;17.1;
2020;05;11;7.7;
2020;05;12;7.5;
2020;05;13;9.2;
2020;05;14;10.8;
2020;05;15;10.6;
2020;05;16;12.8;
2020;05;17;13.9;
2020;05;18;15.9;
2020;05;19;18.7;
2020;05;20;15.5;
2020;05;21;15.2;
2020;05;22;15.7;
2020;05;23;13.9;
2020;05;24;13.3;
2020;05;25;12;
2020;05;26;13;
2020;05;27;14.8;
2020;05;28;12.4;
2020;05;29;15.4;
2020;05;30;12.8;
2020;05;31;12.2;
2020;06;1;18.1;
2020;06;2;15.4;
2020;06;3;17.2;
2020;06;4;15.3;
2020;06;5;14.7;
2020;06;6;14.3;
2020;06;7;13.8;
2020;06;8;15.2;
2020;06;9;17.2;
2020;06;10;14.5;
2020;06;11;17.3;
2020;06;12;20.7;
2020;06;13;21.3;
2020;06;14;18.2;
2020;06;15;19.4;
2020;06;16;20.9;
2020;06;17;19.9;
2020;06;18;17.1;
2020;06;19;16.5;
2020;06;20;15.5;
2020;06;21;17.4;
2020;06;22;20.9;
2020;06;23;19.1;
2020;06;24;16.2;
2020;06;25;20;
2020;06;26;20.2;
2020;06;27;22.9;
2020;06;28;25;
2020;06;29;17.4;
2020;06;30;20.3;
2020;07;1;23.5;
2020;07;2;20.2;
2020;07;3;18.8;
2020;07;4;20.5;
2020;07;5;23.6;
2020;07;6;19.7;
2020;07;7;16.1;
2020;07;8;15.1;
2020;07;9;20;
2020;07;10;25;
2020;07;11;15.3;
2020;07;12;16.4;
2020;07;13;17.9;
2020;07;14;20.1;
2020;07;15;18.6;
2020;07;16;15.7;
2020;07;17;15.9;
2020;07;18;17.7;
2020;07;19;20.8;
2020;07;20;23;
2020;07;21;20.7;
2020;07;22;19.9;
2020;07;23;20;
2020;07;24;22.3;
2020;07;25;22.2;
2020;07;26;19.6;
2020;07;27;23.1;
2020;07;28;25.7;
2020;07;29;22.6;
2020;07;30;21.8;
2020;07;31;23.4;
2020;08;1;23.6;
2020;08;2;20.1;
2020;08;3;17.2;
2020;08;4;14.5;
2020;08;5;17.7;
2020;08;6;21.4;
2020;08;7;23.4;
2020;08;8;23.6;
2020;08;9;26.4;
2020;08;10;21.4;
2020;08;11;22.1;
2020;08;12;23.8;
2020;08;13;24.8;
2020;08;14;22;
2020;08;15;21.6;
2020;08;16;21.2;
2020;08;17;21.4;
2020;08;18;20.4;
2020;08;19;19.6;
2020;08;20;21.8;
2020;08;21;25.3;
2020;08;22;20.8;
2020;08;23;18.7;
2020;08;24;17.9;
2020;08;25;18.2;
2020;08;26;22.6;
2020;08;27;16.4;
2020;08;28;17.8;
2020;08;29;17;
2020;08;30;17.1;
2020;08;31;15.6;
2020;09;1;13.4;
2020;09;2;13.9;
2020;09;3;16.4;
2020;09;4;20.8;
2020;09;5;19;
2020;09;6;16.8;
2020;09;7;14.2;
2020;09;8;15.6;
2020;09;9;18.5;
2020;09;10;16.7;
2020;09;11;15.9;
2020;09;12;17.7;
2020;09;13;18.9;
2020;09;14;20.2;
2020;09;15;21.2;
2020;09;16;20.5;
2020;09;17;16.4;
2020;09;18;11.6;
2020;09;19;14.7;
2020;09;20;14.8;
2020;09;21;15.4;
2020;09;22;17.2;
2020;09;23;17.3;
2020;09;24;16;
2020;09;25;12.4;
2020;09;26;7.4;
2020;09;27;8.5;
2020;09;28;8.4;
2020;09;29;11.4;
2020;09;30;11.3;
2020;10;1;11.3;
2020;10;2;14;
2020;10;3;15.9;
2020;10;4;12.5;
2020;10;5;10.7;
2020;10;6;12.8;
2020;10;7;12.6;
2020;10;8;13.7;
2020;10;9;15.1;
2020;10;10;9.7;
2020;10;11;6.5;
2020;10;12;7.8;
2020;10;13;7;
2020;10;14;7.7;
2020;10;15;10.1;
2020;10;16;8.6;
2020;10;17;7.4;
2020;10;18;8.7;
2020;10;19;7.7;
2020;10;20;7.4;
2020;10;21;9;
2020;10;22;11.5;
2020;10;23;13.4;
2020;10;24;12;
2020;10;25;9.7;
2020;10;26;11.8;
2020;10;27;7.3;
2020;10;28;8.3;
2020;10;29;7.4;
2020;10;30;12;
2020;10;31;11.2;
2020;11;1;10.5;
2020;11;2;15.7;
2020;11;3;13.2;
2020;11;4;9.1;
2020;11;5;3.6;
2020;11;6;3.1;
2020;11;7;2.3;
2020;11;8;3.2;
2020;11;9;3.9;
2020;11;10;5.3;
2020;11;11;5.6;
2020;11;12;7;
2020;11;13;7.1;
